时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 04:22:59.486,0.0160296548109813,容器CPU使用率,,0.0160296548109813,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 05:22:59.486,0.0164131774463726,容器CPU使用率,,0.0164131774463726,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 06:22:59.486,0.016398633966818,容器CPU使用率,,0.016398633966818,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 07:22:59.486,0.0159820227688032,容器CPU使用率,,0.0159820227688032,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 08:22:59.486,0.0162246568826842,容器CPU使用率,,0.0162246568826842,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 09:22:59.486,0.0161437148674243,容器CPU使用率,,0.0161437148674243,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 10:22:59.486,0.0162055148894777,容器CPU使用率,,0.0162055148894777,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 11:22:59.486,0.0162400145862097,容器CPU使用率,,0.0162400145862097,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-08 19:22:59.486,0.0163629797593141,容器CPU使用率,,0.0163629797593141,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-08 20:22:59.486,0.0161561614601902,容器CPU使用率,,0.0161561614601902,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-08 21:22:59.486,0.0165185714929799,容器CPU使用率,,0.0165185714929799,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-08 22:22:59.486,0.0163183952266592,容器CPU使用率,,0.0163183952266592,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-08 23:22:59.486,0.0165099312537331,容器CPU使用率,,0.0165099312537331,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 00:22:59.486,0.01635820729486,容器CPU使用率,,0.01635820729486,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 01:22:59.486,0.0158046644315955,容器CPU使用率,,0.0158046644315955,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 02:22:59.486,0.0165818938162936,容器CPU使用率,,0.0165818938162936,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 03:22:59.486,0.0170018799897364,容器CPU使用率,,0.0170018799897364,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 04:22:59.486,0.0166678569510604,容器CPU使用率,,0.0166678569510604,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 05:22:59.486,0.0165705407356337,容器CPU使用率,,0.0165705407356337,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 06:22:59.486,0.0168870694889752,容器CPU使用率,,0.0168870694889752,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 07:22:59.486,0.0166706253688399,容器CPU使用率,,0.0166706253688399,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 08:22:59.486,0.0164952403408201,容器CPU使用率,,0.0164952403408201,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 09:22:59.486,0.0169125026018073,容器CPU使用率,,0.0169125026018073,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 10:22:59.486,0.0165404534699052,容器CPU使用率,,0.0165404534699052,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-09 11:22:59.486,0.0167966875142866,容器CPU使用率,,0.0167966875142866,%,,,,kube-flannel,kube-flannel-ds-5sfhp,,,,,,,
2026-01-08 19:22:59.486,0.0162268534039769,容器CPU使用率,,0.0162268534039769,%,,,,kube-flannel,kube-flannel-ds-7vkfd,,,,,,,
2026-01-08 20:22:59.486,0.0162928999130944,容器CPU使用率,,0.0162928999130944,%,,,,kube-flannel,kube-flannel-ds-7vkfd,,,,,,,
2026-01-08 21:22:59.486,0.0162062400113836,容器CPU使用率,,0.0162062400113836,%,,,,kube-flannel,kube-flannel-ds-7vkfd,,,,,,,
