时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 03:22:59.486,11767.7333333333,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112225850423177
2026-01-09 04:22:59.486,11780.21770451,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112344910664654
2026-01-09 05:22:59.486,11788.1185185185,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.011242025869864
2026-01-09 06:22:59.486,11772.1769339887,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112268227901351
2026-01-09 07:22:59.486,11767.0814814815,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112219633879485
2026-01-09 08:22:59.486,11772.1193625209,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112267678857049
2026-01-09 09:22:59.486,11793.8666666667,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112475077311198
2026-01-09 10:22:59.486,11779.4251089819,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112337351884669
2026-01-09 11:22:59.486,11798.4600057037,网络流出量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112518882805859
2026-01-08 19:22:59.486,11841.7703703704,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112931922630028
2026-01-08 20:22:59.486,11831.5851851852,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112834789134838
2026-01-08 21:22:59.486,11819.9771110263,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112724085912956
2026-01-08 22:22:59.486,11835.4783871171,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112871917601748
2026-01-08 23:22:59.486,11835.9586516987,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112876497761714
2026-01-09 00:22:59.486,11832.9518518519,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112847822683829
2026-01-09 01:22:59.486,11828.2524879538,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112803006057298
2026-01-09 02:22:59.486,11843.5814814815,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112949194731536
2026-01-09 03:22:59.486,11848.8698106289,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112999628168382
2026-01-09 04:22:59.486,11833.6067911363,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112854068671572
2026-01-09 05:22:59.486,11845.4851851852,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112967349864818
2026-01-09 06:22:59.486,11837.1407407407,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112887771041305
2026-01-09 07:22:59.486,11847.314249312,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112984793179627
2026-01-09 08:22:59.486,11828.9450779812,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112809611110508
2026-01-09 09:22:59.486,11861.5402279268,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0113120462683933
2026-01-09 10:22:59.486,11831.4074074074,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112833093713831
2026-01-09 11:22:59.486,11847.3888888889,网络流出量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0112985504998101
2026-01-08 19:22:59.486,12968.729513813,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0123679442537432
2026-01-08 20:22:59.486,13010.2148526476,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124075077558971
2026-01-08 21:22:59.486,13000.6111111111,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0123983489142524
2026-01-08 22:22:59.486,13031.4296296296,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124277397438332
2026-01-08 23:22:59.486,13015.7592592593,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124127953140824
2026-01-09 00:22:59.486,13033.4592592593,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124296753494828
2026-01-09 01:22:59.486,13040.5334834573,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.012436421855409
2026-01-09 02:22:59.486,13041.7222222222,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.012437555525038
2026-01-09 03:22:59.486,13054.7557583547,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124499852736994
2026-01-09 04:22:59.486,13032.2,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124284744262695
2026-01-09 05:22:59.486,13050.2111111111,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124456511603461
2026-01-09 06:22:59.486,13015.1925363239,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124122548449745
2026-01-09 07:22:59.486,13021.5481481481,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124183160287363
2026-01-09 08:22:59.486,12985.5110574484,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0123839483808979
2026-01-09 09:22:59.486,13079.6592592593,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124737351029008
2026-01-09 10:22:59.486,13020.7444444444,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.012417549557156
2026-01-09 11:22:59.486,13068.2,网络流出量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0124628067016602
2026-01-08 19:22:59.486,14235.3074074074,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0135758470605921
2026-01-08 20:22:59.486,15936.2481481481,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0151979905587655
2026-01-08 21:22:59.486,14793.2222222222,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0141079160902235
2026-01-08 22:22:59.486,15961.1668104933,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0152217548470433
2026-01-08 23:22:59.486,14820.0407407407,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0141334922225387
2026-01-09 00:22:59.486,14515.3407407407,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0138429076583297
2026-01-09 01:22:59.486,15873.7407407407,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.015138378849736
2026-01-09 02:22:59.486,17428.6888888889,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0166212929619683
2026-01-09 03:22:59.486,17425.2386119949,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.01661800252151
2026-01-09 04:22:59.486,15914.9296296296,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0151776596351906
2026-01-09 05:22:59.486,17426.1724956574,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0166188931423735
2026-01-09 06:22:59.486,15890.4888888889,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0151543511284722
2026-01-09 07:22:59.486,14449.237037037,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0137798662538882
2026-01-09 08:22:59.486,17203.7333333333,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0164067586263021
2026-01-09 09:22:59.486,14772.8444444444,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0140884823269314
2026-01-09 10:22:59.486,15936.1814814815,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0151979269804778
2026-01-09 11:22:59.486,15989.6037037037,网络流出量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0152488743817365
2026-01-08 19:22:59.486,10765.2102415194,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102665045180506
2026-01-08 20:22:59.486,10748.7703703704,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102508262351707
2026-01-08 21:22:59.486,10747.7222222222,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.010249826643202
2026-01-08 22:22:59.486,10770.4777777778,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102715280320909
2026-01-08 23:22:59.486,10772.8703703704,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102738097861961
2026-01-09 00:22:59.486,10756.3185185185,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.010258024710196
2026-01-09 01:22:59.486,10765.8407407407,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102671058089645
2026-01-09 02:22:59.486,10759.7860748664,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102613316296257
2026-01-09 03:22:59.486,10757.5074074074,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102591585229944
2026-01-09 04:22:59.486,10761.6185185185,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.010263079184073
2026-01-09 05:22:59.486,10773.0074074074,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102739404748987
2026-01-09 06:22:59.486,10772.1823252506,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102731536152369
2026-01-09 07:22:59.486,10756.1407407407,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102578551680953
2026-01-09 08:22:59.486,10760.2962962963,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102618182146991
2026-01-09 09:22:59.486,10782.1518518518,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102826612967032
2026-01-09 10:22:59.486,10766.2658009845,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102675111780018
2026-01-09 11:22:59.486,10774.2037037037,网络流出量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0102750813519513
2026-01-08 19:22:59.486,18551.0037037037,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0176916157757794
2026-01-08 20:22:59.486,18549.6888888889,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0176903618706597
2026-01-08 21:22:59.486,18558.3497838897,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0176986215437791
2026-01-08 22:22:59.486,18566.7888888889,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0177066697014703
2026-01-08 23:22:59.486,18575.871941215,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0177153319751883
2026-01-09 00:22:59.486,18556.4555555556,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0176968150668674
2026-01-09 01:22:59.486,18778.060081259,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0179081536114301
2026-01-09 02:22:59.486,18770.2925925926,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.017900745956986
2026-01-09 03:22:59.486,18796.9777777778,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0179261949327257
2026-01-09 04:22:59.486,18772.8592592593,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0179031937210648
2026-01-09 05:22:59.486,18770.6925925926,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0179011274267126
2026-01-09 06:22:59.486,18565.237037037,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0177051897402163
2026-01-09 07:22:59.486,18571.6185185185,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0177112755952058
2026-01-09 08:22:59.486,18541.2777777778,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0176823404100206
2026-01-09 09:22:59.486,18597.6962962963,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0177361453021014
2026-01-09 10:22:59.486,18548.9131441228,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0176896220628002
2026-01-09 11:22:59.486,18586.1941252069,网络流出量,10.2.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.0177251759769506
2026-01-08 19:22:59.486,116459.118518519,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.111064070242423
2026-01-08 20:22:59.486,119061.748148148,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.113546131275318
2026-01-08 21:22:59.486,119852.637037037,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.114300381695783
2026-01-08 22:22:59.486,120203.830384557,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.114635305771405
2026-01-08 23:22:59.486,117715.92962963,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.112262658719663
2026-01-09 00:22:59.486,119370.568039141,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.113840644873753
2026-01-09 01:22:59.486,119363.422222222,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.113833830091688
2026-01-09 02:22:59.486,120501.496296296,网络流出量,10.2.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,,,ens10,,,0.114919182106301
