Node Name(节点名称),Node IP(节点IP),Time(时间)(YYYY-MM-DD HH:MM:SS),CPU Usage(CPU使用率)(%)
k8s-worker24,10.2.4.10,2026-01-19 08:27:16,1.5333333335001953%
k8s-worker24,10.2.4.10,2026-01-19 09:27:16,1.744941834953977%
k8s-worker24,10.2.4.10,2026-01-19 10:27:16,1.8166666668063698%
k8s-worker24,10.2.4.10,2026-01-19 11:27:16,1.745833333407063%
k8s-worker24,10.2.4.10,2026-01-19 12:27:16,1.5717190574105615%
k8s-worker24,10.2.4.10,2026-01-19 13:27:16,1.591666666596808%
k8s-worker24,10.2.4.10,2026-01-19 14:27:16,1.8657711409503293%
k8s-worker24,10.2.4.10,2026-01-19 15:27:16,1.7508916962773355%
k8s-worker24,10.2.4.10,2026-01-19 16:27:16,1.6675555852870616%
k8s-worker24,10.2.4.10,2026-01-19 17:27:16,1.555051835154302%
k8s-worker24,10.2.4.10,2026-01-19 18:27:16,1.6499999997904524%
k8s-worker24,10.2.4.10,2026-01-19 19:27:16,1.8791666664765216%
k8s-worker24,10.2.4.10,2026-01-19 20:27:16,1.8092269741742655%
k8s-worker24,10.2.4.10,2026-01-19 21:27:16,1.8333333333915363%
k8s-worker24,10.2.4.10,2026-01-19 22:27:16,1.54671822383213%
k8s-worker24,10.2.4.10,2026-01-19 23:27:16,1.6133871129542143%
k8s-worker24,10.2.4.10,2026-01-20 00:27:16,1.4592153072777876%
k8s-worker24,10.2.4.10,2026-01-20 01:27:16,1.830061001897576%
k8s-worker24,10.2.4.10,2026-01-20 02:27:16,1.870833333426475%
k8s-worker24,10.2.4.10,2026-01-20 03:27:16,1.6000000000349246%
k8s-worker24,10.2.4.10,2026-01-20 04:27:16,1.684222807252283%
k8s-worker24,10.2.4.10,2026-01-20 05:27:16,1.667555585190044%
k8s-worker24,10.2.4.10,2026-01-20 06:27:16,1.8875000003026798%
k8s-worker24,10.2.4.10,2026-01-20 07:27:16,1.7791666666744277%
k8s-worker24,10.2.4.10,2026-01-20 08:27:16,1.815772807417872%
k8s-worker24,10.2.4.10,2026-01-20 09:27:16,1.5666666665735391%
k8s-worker24,10.2.4.10,2026-01-20 10:27:16,1.5782807240845216%
k8s-worker24,10.2.4.10,2026-01-20 11:27:16,1.56666666676756%
k8s-worker24,10.2.4.10,2026-01-20 12:27:16,1.7907736407971555%
k8s-worker24,10.2.4.10,2026-01-20 13:27:16,1.7991066965637401%
k8s-worker24,10.2.4.10,2026-01-20 14:27:16,1.4782840573106313%
k8s-worker24,10.2.4.10,2026-01-20 15:27:16,1.5717190574105615%
k8s-worker24,10.2.4.10,2026-01-20 16:27:16,1.5375000000737344%
k8s-worker24,10.2.4.10,2026-01-20 17:27:16,1.83660544634931%
k8s-worker24,10.2.4.10,2026-01-20 18:27:16,1.8625000000853618%
k8s-worker24,10.2.4.10,2026-01-20 19:27:16,1.5874999997322448%
k8s-worker24,10.2.4.10,2026-01-20 20:27:16,1.6967232244295474%
k8s-worker24,10.2.4.10,2026-01-20 21:27:16,1.586613779560082%
k8s-worker24,10.2.4.10,2026-01-20 22:27:16,1.8324389187570347%
k8s-worker24,10.2.4.10,2026-01-20 23:27:16,1.8925630855525952%
k8s-worker24,10.2.4.10,2026-01-21 00:27:16,1.9217307243070252%
k8s-worker24,10.2.4.10,2026-01-21 01:27:16,1.721724057619923%
k8s-worker24,10.2.4.10,2026-01-21 02:27:16,1.6666666666666714%
k8s-worker24,10.2.4.10,2026-01-21 03:27:16,1.513383779610649%
k8s-worker24,10.2.4.10,2026-01-21 04:27:16,1.87916666676756%
k8s-worker24,10.2.4.10,2026-01-21 05:27:16,1.7958333332595942%
k8s-worker24,10.2.4.10,2026-01-21 06:27:16,1.6125000000465661%
k8s-worker24,10.2.4.10,2026-01-21 07:27:16,1.6708333331431788%
k8s-worker24,10.2.4.10,2026-01-21 08:27:16,1.533333333209157%
k8s-worker24,10.2.4.10,2026-01-21 09:27:16,1.8208333333798947%
k8s-worker24,10.2.4.10,2026-01-21 10:27:16,1.8583333333178018%
k8s-worker24,10.2.4.10,2026-01-21 11:27:16,1.6717223907541126%
k8s-worker24,10.2.4.10,2026-01-21 12:27:16,1.550000000085376%
k8s-worker24,10.2.4.10,2026-01-21 13:27:16,1.5249999999650754%
k8s-worker24,10.2.4.10,2026-01-21 14:27:16,1.829166666526973%
k8s-worker24,10.2.4.10,2026-01-21 15:27:16,1.8999999998292623%
k8s-worker24,10.2.4.10,2026-01-21 16:27:16,1.8749999999029967%
k8s-worker24,10.2.4.10,2026-01-21 17:27:16,1.6375000000698492%
k8s-worker24,10.2.4.10,2026-01-21 18:27:16,1.6208333333876652%
k8s-worker24,10.2.4.10,2026-01-21 19:27:16,1.4333333332130422%
k8s-worker24,10.2.4.10,2026-01-21 20:27:16,1.7916666665890517%
k8s-worker24,10.2.4.10,2026-01-21 21:27:16,1.8166666666123348%
k8s-worker24,10.2.4.10,2026-01-21 22:27:16,1.545833333317816%
k8s-worker24,10.2.4.10,2026-01-21 23:27:16,1.70089002960556%
k8s-worker24,10.2.4.10,2026-01-22 00:27:16,1.5574480851530836%
k8s-worker24,10.2.4.10,2026-01-22 01:27:16,1.4958333333682532%
k8s-worker24,10.2.4.10,2026-01-22 02:27:16,1.7925597518209742%
k8s-worker24,10.2.4.10,2026-01-22 03:27:16,1.8041666668917316%
k8s-worker24,10.2.4.10,2026-01-22 04:27:16,1.5666666663795041%
k8s-worker24,10.2.4.10,2026-01-22 05:27:16,1.6717223907541126%
k8s-worker24,10.2.4.10,2026-01-22 06:27:16,1.5800526681506284%
k8s-worker24,10.2.4.10,2026-01-22 07:27:16,1.7541666664571238%
k8s-worker24,10.2.4.10,2026-01-22 08:27:16,1.8583333333178018%
k8s-worker24,10.2.4.10,2026-01-22 09:27:16,1.8250000000504514%
k8s-worker24,10.2.4.10,2026-01-22 10:27:16,1.6282790573259547%
k8s-worker24,10.2.4.10,2026-01-22 11:27:16,1.6342211406775249%
k8s-worker24,10.2.4.10,2026-01-22 12:27:16,1.5916666664998047%
k8s-worker24,10.2.4.10,2026-01-22 13:27:16,1.8175605852053849%
k8s-worker24,10.2.4.10,2026-01-22 14:27:16,1.771725724194681%
k8s-worker24,10.2.4.10,2026-01-22 15:27:16,1.895833333449744%
k8s-worker25,10.2.5.10,2026-01-15 15:27:16,0.8708333332712499%
k8s-worker25,10.2.5.10,2026-01-15 16:27:16,0.8824705844050413%
k8s-worker25,10.2.5.10,2026-01-15 17:27:16,0.8908036397835986%
k8s-worker25,10.2.5.10,2026-01-15 18:27:16,0.8791666667093523%
k8s-worker25,10.2.5.10,2026-01-15 19:27:16,0.8383612785715258%
k8s-worker25,10.2.5.10,2026-01-15 20:27:16,0.8633621120529398%
k8s-worker25,10.2.5.10,2026-01-15 21:27:16,0.8800293343091994%
k8s-worker25,10.2.5.10,2026-01-15 22:27:16,0.8116396120866654%
k8s-worker25,10.2.5.10,2026-01-15 23:27:16,0.8841961399217695%
k8s-worker25,10.2.5.10,2026-01-16 00:27:16,0.8841961399217837%
k8s-worker25,10.2.5.10,2026-01-16 01:27:16,0.8699710009491781%
k8s-worker25,10.2.5.10,2026-01-16 02:27:16,0.8499999999670109%
k8s-worker25,10.2.5.10,2026-01-16 03:27:16,0.9083333333546761%
k8s-worker25,10.2.5.10,2026-01-16 04:27:16,0.884196139824752%
k8s-worker25,10.2.5.10,2026-01-16 05:27:16,0.9050301677906134%
k8s-worker25,10.2.5.10,2026-01-16 06:27:16,0.9324689176949903%
k8s-worker25,10.2.5.10,2026-01-16 07:27:16,0.9166666666472736%
k8s-worker25,10.2.5.10,2026-01-16 08:27:16,0.8383612787170449%
k8s-worker25,10.2.5.10,2026-01-16 09:27:16,0.9125000000737344%
k8s-worker25,10.2.5.10,2026-01-16 10:27:16,0.8383612786685433%
k8s-worker25,10.2.5.10,2026-01-16 11:27:16,0.950865028801303%
k8s-worker25,10.2.5.10,2026-01-16 12:27:16,0.8999999999650754%
k8s-worker25,10.2.5.10,2026-01-16 13:27:16,0.8624999999786667%
k8s-worker25,10.2.5.10,2026-01-16 14:27:16,0.9041666666356178%
k8s-worker25,10.2.5.10,2026-01-16 15:27:16,0.8374999999553694%
k8s-worker25,10.2.5.10,2026-01-16 16:27:16,0.8833333332343756%
k8s-worker25,10.2.5.10,2026-01-16 17:27:16,0.8508616954092503%
k8s-worker25,10.2.5.10,2026-01-16 18:27:16,0.9249999999883585%
k8s-worker25,10.2.5.10,2026-01-16 19:27:16,0.8874999999049322%
k8s-worker25,10.2.5.10,2026-01-16 20:27:16,0.8908036398321144%
k8s-worker25,10.2.5.10,2026-01-16 21:27:16,0.8333333333333286%
k8s-worker25,10.2.5.10,2026-01-16 22:27:16,0.8633621120044239%
k8s-worker25,10.2.5.10,2026-01-16 23:27:16,0.9499999999631399%
k8s-worker25,10.2.5.10,2026-01-17 00:27:16,0.8500000000640284%
k8s-worker25,10.2.5.10,2026-01-17 01:27:16,0.9208333332693002%
k8s-worker25,10.2.5.10,2026-01-17 02:27:16,0.9008633620810116%
k8s-worker25,10.2.5.10,2026-01-17 03:27:16,0.8916666667209938%
k8s-worker25,10.2.5.10,2026-01-17 04:27:16,0.8791666667093523%
k8s-worker25,10.2.5.10,2026-01-17 05:27:16,0.8916666665754747%
k8s-worker25,10.2.5.10,2026-01-17 06:27:16,0.8925297510499064%
k8s-worker25,10.2.5.10,2026-01-17 07:27:16,0.9533015566749299%
k8s-worker25,10.2.5.10,2026-01-17 08:27:16,0.9125000000737202%
k8s-worker25,10.2.5.10,2026-01-17 09:27:16,0.8966965565654732%
k8s-worker25,10.2.5.10,2026-01-17 10:27:16,0.8291666666142845%
k8s-worker25,10.2.5.10,2026-01-17 11:27:16,0.8750000000873115%
k8s-worker25,10.2.5.10,2026-01-17 12:27:16,0.8749999999417923%
k8s-worker25,10.2.5.10,2026-01-17 13:27:16,0.8958333333915363%
k8s-worker25,10.2.5.10,2026-01-17 14:27:16,0.9083333332576586%
k8s-worker25,10.2.5.10,2026-01-17 15:27:16,0.8541666665890659%
k8s-worker25,10.2.5.10,2026-01-17 16:27:16,0.9133637787247011%
k8s-worker25,10.2.5.10,2026-01-17 17:27:16,0.9333333333294576%
k8s-worker25,10.2.5.10,2026-01-17 18:27:16,0.859195306537373%
k8s-worker25,10.2.5.10,2026-01-17 19:27:16,0.8091936397685942%
k8s-worker25,10.2.5.10,2026-01-17 20:27:16,0.8966965565169573%
k8s-worker25,10.2.5.10,2026-01-17 21:27:16,0.8716957231325608%
k8s-worker25,10.2.5.10,2026-01-17 22:27:16,0.8624999999786667%
k8s-worker25,10.2.5.10,2026-01-17 23:27:16,0.8875000000019355%
k8s-worker25,10.2.5.10,2026-01-18 00:27:16,0.8541666666375676%
k8s-worker25,10.2.5.10,2026-01-18 01:27:16,0.8291666665657687%
k8s-worker25,10.2.5.10,2026-01-18 02:27:16,0.870833333416769%
k8s-worker25,10.2.5.10,2026-01-18 03:27:16,0.8916666666239763%
k8s-worker25,10.2.5.10,2026-01-18 04:27:16,0.9250000001338776%
k8s-worker25,10.2.5.10,2026-01-18 05:27:16,0.86250000007567%
k8s-worker25,10.2.5.10,2026-01-18 06:27:16,0.9416666666705424%
k8s-worker25,10.2.5.10,2026-01-18 07:27:16,0.85833333330811%
k8s-worker25,10.2.5.10,2026-01-18 08:27:16,0.9199693343361304%
k8s-worker25,10.2.5.10,2026-01-18 09:27:16,0.9374999999514984%
k8s-worker25,10.2.5.10,2026-01-18 10:27:16,0.9341978065450434%
k8s-worker25,10.2.5.10,2026-01-18 11:27:16,0.8791666666608506%
k8s-worker25,10.2.5.10,2026-01-18 12:27:16,0.8216940564122837%
k8s-worker25,10.2.5.10,2026-01-18 13:27:16,0.867528917616994%
k8s-worker25,10.2.5.10,2026-01-18 14:27:16,0.8958333333915363%
k8s-worker25,10.2.5.10,2026-01-18 15:27:16,0.8916666667694955%
k8s-worker25,10.2.5.10,2026-01-18 16:27:16,0.8624999999786667%
k8s-worker25,10.2.5.10,2026-01-18 17:27:16,1.0050335010856486%
k8s-worker25,10.2.5.10,2026-01-18 18:27:16,0.9416666666705424%
k8s-worker25,10.2.5.10,2026-01-18 19:27:16,0.8875000001474547%
k8s-worker25,10.2.5.10,2026-01-18 20:27:16,0.9749999998409038%
k8s-worker25,10.2.5.10,2026-01-18 21:27:16,0.8583333333566259%
k8s-worker25,10.2.5.10,2026-01-18 22:27:16,0.9125000000737202%
k8s-worker25,10.2.5.10,2026-01-18 23:27:16,0.8708333331742324%
k8s-worker25,10.2.5.10,2026-01-19 00:27:16,0.9041666667326353%
k8s-worker25,10.2.5.10,2026-01-19 01:27:16,0.8791666666123348%
k8s-worker25,10.2.5.10,2026-01-19 02:27:16,0.8708333333682532%
k8s-worker25,10.2.5.10,2026-01-19 03:27:16,0.8375000001009028%
k8s-worker25,10.2.5.10,2026-01-19 04:27:16,0.815806139775944%
k8s-worker25,10.2.5.10,2026-01-19 05:27:16,0.8791666666123348%
k8s-worker25,10.2.5.10,2026-01-19 06:27:16,0.9125000000737344%
k8s-worker25,10.2.5.10,2026-01-19 07:27:16,0.8291666667597895%
k8s-worker25,10.2.5.10,2026-01-19 08:27:16,0.8124999999806022%
k8s-worker25,10.2.5.10,2026-01-19 09:27:16,0.9283023899086942%
k8s-worker25,10.2.5.10,2026-01-19 10:27:16,0.9041666669266704%
k8s-worker25,10.2.5.10,2026-01-19 11:27:16,0.93419780639951%
k8s-worker25,10.2.5.10,2026-01-19 12:27:16,0.8708333332712499%
k8s-worker25,10.2.5.10,2026-01-19 13:27:16,0.8499999998214918%
k8s-worker25,10.2.5.10,2026-01-19 14:27:16,0.8800293341636802%
k8s-worker25,10.2.5.10,2026-01-19 15:27:16,0.8866371121428358%
k8s-worker25,10.2.5.10,2026-01-19 16:27:16,0.8116396119896621%
k8s-worker25,10.2.5.10,2026-01-19 17:27:16,0.8675289176655099%
k8s-worker25,10.2.5.10,2026-01-19 18:27:16,0.8166666664571238%
k8s-worker25,10.2.5.10,2026-01-19 19:27:16,0.8366387786103786%
k8s-worker25,10.2.5.10,2026-01-19 20:27:16,0.7925264174153028%
k8s-worker25,10.2.5.10,2026-01-19 21:27:16,0.8791666665153315%
k8s-worker25,10.2.5.10,2026-01-19 22:27:16,0.9000000001590962%
k8s-worker25,10.2.5.10,2026-01-19 23:27:16,0.8574714177358373%
k8s-worker25,10.2.5.10,2026-01-20 00:27:16,0.8333333333333286%
k8s-worker25,10.2.5.10,2026-01-20 01:27:16,0.9083333333061745%
k8s-worker25,10.2.5.10,2026-01-20 02:27:16,0.9366354455782755%
k8s-worker25,10.2.5.10,2026-01-20 03:27:16,0.880029334357701%
k8s-worker25,10.2.5.10,2026-01-20 04:27:16,0.8491383620662418%
k8s-worker25,10.2.5.10,2026-01-20 05:27:16,0.8874999999534339%
k8s-worker25,10.2.5.10,2026-01-20 06:27:16,0.7916666667248791%
k8s-worker25,10.2.5.10,2026-01-20 07:27:16,0.9208333334148335%
k8s-worker25,10.2.5.10,2026-01-20 08:27:16,0.8958333333915363%
k8s-worker25,10.2.5.10,2026-01-20 09:27:16,0.8916666666239763%
k8s-worker25,10.2.5.10,2026-01-20 10:27:16,0.9208333336088543%
k8s-worker25,10.2.5.10,2026-01-20 11:27:16,0.895833333294533%
k8s-worker25,10.2.5.10,2026-01-20 12:27:16,0.9291666666589151%
k8s-worker25,10.2.5.10,2026-01-20 13:27:16,0.9116362786665348%
k8s-worker25,10.2.5.10,2026-01-20 14:27:16,0.8583333330655734%
k8s-worker25,10.2.5.10,2026-01-20 15:27:16,0.8083333333100455%
k8s-worker25,10.2.5.10,2026-01-20 16:27:16,0.8374999999068677%
k8s-worker25,10.2.5.10,2026-01-20 17:27:16,0.7958333332984182%
k8s-worker25,10.2.5.10,2026-01-20 18:27:16,0.954166666682184%
k8s-worker25,10.2.5.10,2026-01-20 19:27:16,0.8625000001241716%
k8s-worker25,10.2.5.10,2026-01-20 20:27:16,0.7874999999573191%
k8s-worker25,10.2.5.10,2026-01-20 21:27:16,0.9208333334148335%
k8s-worker25,10.2.5.10,2026-01-20 22:27:16,0.8633621121984589%
k8s-worker25,10.2.5.10,2026-01-20 23:27:16,0.8624999999301508%
k8s-worker25,10.2.5.10,2026-01-21 00:27:16,0.8249999997982087%
k8s-worker25,10.2.5.10,2026-01-21 01:27:16,0.8708333332712499%
k8s-worker25,10.2.5.10,2026-01-21 02:27:16,0.9000000001591104%
k8s-worker25,10.2.5.10,2026-01-21 03:27:16,0.8041666666395031%
k8s-worker25,10.2.5.10,2026-01-21 04:27:16,0.9333333333294576%
k8s-worker25,10.2.5.10,2026-01-21 05:27:16,0.8624999999301508%
k8s-worker25,10.2.5.10,2026-01-21 06:27:16,0.8625000000271683%
k8s-worker25,10.2.5.10,2026-01-21 07:27:16,0.8291666667597895%
k8s-worker25,10.2.5.10,2026-01-21 08:27:16,0.812500000174623%
k8s-worker25,10.2.5.10,2026-01-21 09:27:16,0.8416666667714452%
k8s-worker25,10.2.5.10,2026-01-21 10:27:16,0.9500000000116415%
k8s-worker25,10.2.5.10,2026-01-21 11:27:16,0.8791666668063698%
k8s-worker25,10.2.5.10,2026-01-21 12:27:16,0.8883629452918029%
k8s-worker25,10.2.5.10,2026-01-21 13:27:16,0.8624999998331475%
k8s-worker25,10.2.5.10,2026-01-21 14:27:16,0.9449685009568469%
k8s-worker25,10.2.5.10,2026-01-21 15:27:16,0.8833333332828914%
k8s-worker25,10.2.5.10,2026-01-21 16:27:16,0.9166666667442769%
k8s-worker25,10.2.5.10,2026-01-21 17:27:16,0.9333333331354368%
k8s-worker25,10.2.5.10,2026-01-21 18:27:16,0.9458333333410991%
k8s-worker25,10.2.5.10,2026-01-21 19:27:16,0.9291666666589151%
k8s-worker25,10.2.5.10,2026-01-21 20:27:16,0.9050301677420975%
k8s-worker25,10.2.5.10,2026-01-21 21:27:16,0.8716957233265958%
k8s-worker25,10.2.5.10,2026-01-21 22:27:16,0.8208333333216871%
k8s-worker25,10.2.5.10,2026-01-21 23:27:16,0.8916666666239763%
k8s-worker25,10.2.5.10,2026-01-22 00:27:16,0.8666666665036757%
k8s-worker25,10.2.5.10,2026-01-22 01:27:16,0.8758625285996118%
k8s-worker25,10.2.5.10,2026-01-22 02:27:16,0.8574714176388198%
k8s-worker25,10.2.5.10,2026-01-22 03:27:16,0.8583333331625909%
k8s-worker25,10.2.5.10,2026-01-22 04:27:16,0.9416666665735391%
k8s-worker25,10.2.5.10,2026-01-22 05:27:16,0.9550318344138731%
k8s-worker25,10.2.5.10,2026-01-22 06:27:16,0.8541666665890659%
k8s-worker25,10.2.5.10,2026-01-22 07:27:16,0.925000000085376%
k8s-worker25,10.2.5.10,2026-01-22 08:27:16,0.8708333333682532%
k8s-worker25,10.2.5.10,2026-01-22 09:27:16,0.7833333334807975%
k8s-worker25,10.2.5.10,2026-01-22 10:27:16,0.9050301675480767%
k8s-worker25,10.2.5.10,2026-01-22 11:27:16,0.8741375286869584%
k8s-worker25,10.2.5.10,2026-01-22 12:27:16,0.895833333294533%
k8s-worker25,10.2.5.10,2026-01-22 13:27:16,0.9800326677012521%
k8s-worker25,10.2.5.10,2026-01-22 14:27:16,0.9874999999495628%
k8s-worker25,10.2.5.10,2026-01-22 15:27:16,0.9449685009568469%
k8s-worker31,10.3.1.10,2026-01-15 15:27:16,4.328189060366597%
k8s-worker31,10.3.1.10,2026-01-15 16:27:16,4.465684477217081%
k8s-worker31,10.3.1.10,2026-01-15 17:27:16,0.9833333332304903%
k8s-worker31,10.3.1.10,2026-01-15 18:27:16,0.957468084461226%
k8s-worker31,10.3.1.10,2026-01-15 19:27:16,2.0208333333721384%
k8s-worker31,10.3.1.10,2026-01-15 20:27:16,4.325977532590244%
k8s-worker31,10.3.1.10,2026-01-15 21:27:16,3.8708333333003537%
k8s-worker31,10.3.1.10,2026-01-15 22:27:16,0.903303223239476%
k8s-worker31,10.3.1.10,2026-01-15 23:27:16,0.9341978065450434%
k8s-worker31,10.3.1.10,2026-01-16 00:27:16,4.061531282286708%
k8s-worker31,10.3.1.10,2026-01-16 01:27:16,4.162499999996115%
k8s-worker31,10.3.1.10,2026-01-16 02:27:16,1.462500000052387%
k8s-worker31,10.3.1.10,2026-01-16 03:27:16,0.9625000000717847%
k8s-worker31,10.3.1.10,2026-01-16 04:27:16,0.9208333333178018%
k8s-worker31,10.3.1.10,2026-01-16 05:27:16,4.250000000029104%
k8s-worker31,10.3.1.10,2026-01-16 06:27:16,4.324999999953434%
k8s-worker31,10.3.1.10,2026-01-16 07:27:16,1.1625000000155268%
k8s-worker31,10.3.1.10,2026-01-16 08:27:16,0.900863362226545%
k8s-worker31,10.3.1.10,2026-01-16 09:27:16,0.9241358621224123%
k8s-worker31,10.3.1.10,2026-01-16 10:27:16,4.199999999934036%
k8s-worker31,10.3.1.10,2026-01-16 11:27:16,4.412500000083426%
k8s-worker31,10.3.1.10,2026-01-16 12:27:16,0.9291666666589009%
k8s-worker31,10.3.1.10,2026-01-16 13:27:16,1.061631278924395%
k8s-worker31,10.3.1.10,2026-01-16 14:27:16,2.1050701689319027%
k8s-worker31,10.3.1.10,2026-01-16 15:27:16,4.194860171302409%
k8s-worker31,10.3.1.10,2026-01-16 16:27:16,3.8032065597793974%
k8s-worker31,10.3.1.10,2026-01-16 17:27:16,0.988366278829389%
k8s-worker31,10.3.1.10,2026-01-16 18:27:16,0.9208333332693144%
k8s-worker31,10.3.1.10,2026-01-16 19:27:16,4.204166666701596%
k8s-worker31,10.3.1.10,2026-01-16 20:27:16,4.26347544908073%
k8s-worker31,10.3.1.10,2026-01-16 21:27:16,0.9749999999864087%
k8s-worker31,10.3.1.10,2026-01-16 22:27:16,0.9533015566264282%
k8s-worker31,10.3.1.10,2026-01-16 23:27:16,0.8999999999650754%
k8s-worker31,10.3.1.10,2026-01-17 00:27:16,4.199999999934036%
k8s-worker31,10.3.1.10,2026-01-17 01:27:16,4.187500000019412%
k8s-worker31,10.3.1.10,2026-01-17 02:27:16,0.949999999914624%
k8s-worker31,10.3.1.10,2026-01-17 03:27:16,0.895833333294533%
k8s-worker31,10.3.1.10,2026-01-17 04:27:16,2.241666666668607%
k8s-worker31,10.3.1.10,2026-01-17 05:27:16,4.324022532580301%
k8s-worker31,10.3.1.10,2026-01-17 06:27:16,3.8874999999825377%
k8s-worker31,10.3.1.10,2026-01-17 07:27:16,1.0208333333624324%
k8s-worker31,10.3.1.10,2026-01-17 08:27:16,0.9875000000465661%
k8s-worker31,10.3.1.10,2026-01-17 09:27:16,4.19999999988552%
k8s-worker31,10.3.1.10,2026-01-17 10:27:16,4.249999999883585%
k8s-worker31,10.3.1.10,2026-01-17 11:27:16,1.9116029465509996%
k8s-worker31,10.3.1.10,2026-01-17 12:27:16,0.9791666666569654%
k8s-worker31,10.3.1.10,2026-01-17 13:27:16,1.0291666666550299%
k8s-worker31,10.3.1.10,2026-01-17 14:27:16,4.24583333331006%
k8s-worker31,10.3.1.10,2026-01-17 15:27:16,4.269857671552586%
k8s-worker31,10.3.1.10,2026-01-17 16:27:16,1.0125000000213475%
k8s-worker31,10.3.1.10,2026-01-17 17:27:16,0.9958333332906477%
k8s-worker31,10.3.1.10,2026-01-17 18:27:16,1.4916666667947283%
k8s-worker31,10.3.1.10,2026-01-17 19:27:16,4.279166666625926%
k8s-worker31,10.3.1.10,2026-01-17 20:27:16,4.249999999980602%
k8s-worker31,10.3.1.10,2026-01-17 21:27:16,0.9625000000717847%
k8s-worker31,10.3.1.10,2026-01-17 22:27:16,1.0000000000582077%
k8s-worker31,10.3.1.10,2026-01-17 23:27:16,3.1291666667190583%
k8s-worker31,10.3.1.10,2026-01-18 00:27:16,4.275000000003885%
k8s-worker31,10.3.1.10,2026-01-18 01:27:16,4.3301443381057965%
k8s-worker31,10.3.1.10,2026-01-18 02:27:16,1.0291666666550299%
k8s-worker31,10.3.1.10,2026-01-18 03:27:16,0.9666666665968222%
k8s-worker31,10.3.1.10,2026-01-18 04:27:16,2.504166666622041%
k8s-worker31,10.3.1.10,2026-01-18 05:27:16,4.428185727043484%
k8s-worker31,10.3.1.10,2026-01-18 06:27:16,4.2833333332964685%
k8s-worker31,10.3.1.10,2026-01-18 07:27:16,0.9458333332925832%
k8s-worker31,10.3.1.10,2026-01-18 08:27:16,0.9591986399294399%
k8s-worker31,10.3.1.10,2026-01-18 09:27:16,3.0259341977658494%
k8s-worker31,10.3.1.10,2026-01-18 10:27:16,4.337499999965075%
k8s-worker31,10.3.1.10,2026-01-18 11:27:16,3.454166666682184%
k8s-worker31,10.3.1.10,2026-01-18 12:27:16,1.0032998901103696%
k8s-worker31,10.3.1.10,2026-01-18 13:27:16,0.9874999999495486%
k8s-worker31,10.3.1.10,2026-01-18 14:27:16,3.882370587767369%
k8s-worker31,10.3.1.10,2026-01-18 15:27:16,4.220833333432282%
k8s-worker31,10.3.1.10,2026-01-18 16:27:16,2.453251558331843%
k8s-worker31,10.3.1.10,2026-01-18 17:27:16,0.9541666666336823%
k8s-worker31,10.3.1.10,2026-01-18 18:27:16,1.0208333333139308%
k8s-worker31,10.3.1.10,2026-01-18 19:27:16,4.662500000073734%
k8s-worker31,10.3.1.10,2026-01-18 20:27:16,4.174999999862237%
k8s-worker31,10.3.1.10,2026-01-18 21:27:16,1.8208333332343898%
k8s-worker31,10.3.1.10,2026-01-18 22:27:16,0.9383646121576135%
k8s-worker31,10.3.1.10,2026-01-18 23:27:16,0.9624999999262656%
k8s-worker31,10.3.1.10,2026-01-19 00:27:16,4.39999999992628%
k8s-worker31,10.3.1.10,2026-01-19 01:27:16,4.345833333500195%
k8s-worker31,10.3.1.10,2026-01-19 02:27:16,1.5041666667093523%
k8s-worker31,10.3.1.10,2026-01-19 03:27:16,0.9916666667171086%
k8s-worker31,10.3.1.10,2026-01-19 04:27:16,1.02499999988747%
k8s-worker31,10.3.1.10,2026-01-19 05:27:16,4.2968098934962455%
k8s-worker31,10.3.1.10,2026-01-19 06:27:16,4.324999999953434%
k8s-worker31,10.3.1.10,2026-01-19 07:27:16,3.170833333279006%
k8s-worker31,10.3.1.10,2026-01-19 08:27:16,1.0541666665812954%
k8s-worker31,10.3.1.10,2026-01-19 09:27:16,0.9324689177919936%
k8s-worker31,10.3.1.10,2026-01-19 10:27:16,3.137499999914624%
k8s-worker31,10.3.1.10,2026-01-19 11:27:16,4.334311143669851%
k8s-worker31,10.3.1.10,2026-01-19 12:27:16,4.295833333259608%
k8s-worker31,10.3.1.10,2026-01-19 13:27:16,0.9458333333410991%
k8s-worker31,10.3.1.10,2026-01-19 14:27:16,0.9583333334497439%
k8s-worker31,10.3.1.10,2026-01-19 15:27:16,1.0607626156432417%
k8s-worker31,10.3.1.10,2026-01-19 16:27:16,4.433333333290648%
k8s-worker31,10.3.1.10,2026-01-19 17:27:16,4.266666666662786%
k8s-worker31,10.3.1.10,2026-01-19 18:27:16,1.0532982235943393%
k8s-worker31,10.3.1.10,2026-01-19 19:27:16,1.3750000001164153%
k8s-worker31,10.3.1.10,2026-01-19 20:27:16,1.295833333473027%
k8s-worker31,10.3.1.10,2026-01-19 21:27:16,4.25000000007762%
k8s-worker31,10.3.1.10,2026-01-19 22:27:16,4.228192393447188%
k8s-worker31,10.3.1.10,2026-01-19 23:27:16,2.5291666664998047%
k8s-worker31,10.3.1.10,2026-01-20 00:27:16,0.9616346122960095%
k8s-worker31,10.3.1.10,2026-01-20 01:27:16,0.9375000000970175%
k8s-worker31,10.3.1.10,2026-01-20 02:27:16,2.5949135028716057%
k8s-worker31,10.3.1.10,2026-01-20 03:27:16,4.369854338180971%
k8s-worker31,10.3.1.10,2026-01-20 04:27:16,4.483333333531235%
